FID,OBJECTID,YEAR,MONTH,PIXELS,NDVI,ETRF,ETR_MM,ET_MM,PPT_MM
5,6,2017,10,50,0.641066,0.818229,89.229483,73.010142,61.739151
5,6,2017,11,50,0.627399,0.803042,40.228779,32.305413,107.940424
5,6,2017,12,50,0.627399,0.803042,26.568133,21.335336,115.405546
6,7,2017,1,181,0.591429,0.624523,28.854132,18.020059,62.353641
6,7,2017,2,181,0.591429,0.624523,50.867156,31.767690,137.820455
6,7,2017,3,181,0.591429,0.624523,87.168891,54.438945,138.736383
6,7,2017,4,181,0.591429,0.624523,106.575483,66.558801,69.003947
6,7,2017,5,181,0.617380,0.569562,168.625009,96.042399,57.782379
6,7,2017,6,181,0.602477,0.473299,186.696750,88.363362,78.466007
6,7,2017,7,181,0.418283,0.444111,257.660327,114.429737,4.832018
6,7,2017,8,181,0.294661,0.586896,221.222660,129.834627,6.313854
6,7,2017,9,181,0.355450,0.591125,132.441075,78.289204,46.158352
6,7,2017,10,181,0.405491,0.661044,87.000175,57.510958,68.322478
6,7,2017,11,181,0.405022,0.663550,40.053432,26.577470,117.967159
6,7,2017,12,181,0.405022,0.663550,26.778190,17.768678,125.179743
7,8,2017,1,61,0.618351,0.617158,28.861298,17.811982,62.583820
7,8,2017,2,61,0.618351,0.617158,50.729098,31.307871,139.528461
7,8,2017,3,61,0.618351,0.617158,86.539088,53.408295,140.333373
7,8,2017,4,61,0.618351,0.617158,105.756099,65.268228,71.679278
7,8,2017,5,61,0.617928,0.597622,167.803627,100.283190,59.705558
7,8,2017,6,61,0.613437,0.545962,185.715846,101.393854,79.746167
7,8,2017,7,61,0.495654,0.647886,256.965227,166.484266,4.998225
7,8,2017,8,61,0.311725,0.678986,220.547728,149.748878,6.489016
7,8,2017,9,61,0.348959,0.602031,131.840368,79.371994,47.210339
7,8,2017,10,61,0.403728,0.526828,86.204652,45.415027,70.709433
7,8,2017,11,61,0.402522,0.514854,40.078610,20.634647,119.376260
7,8,2017,12,61,0.402522,0.514854,27.117093,13.961354,125.823296
8,9,2017,1,15,0.642237,0.627812,28.828385,18.098812,61.922816
8,9,2017,2,15,0.642237,0.627812,50.766598,31.871890,138.684340
8,9,2017,3,15,0.642237,0.627812,86.549955,54.337119,139.329804
8,9,2017,4,15,0.642237,0.627812,105.614714,66.306207,72.314922
8,9,2017,5,15,0.629831,0.594627,167.747252,99.747043,60.360884
8,9,2017,6,15,0.590172,0.512575,185.687352,95.178769,80.036613
8,9,2017,7,15,0.553080,0.759528,256.956701,195.165804,5.045014
8,9,2017,8,15,0.366420,0.751456,220.539365,165.725599,6.601208
8,9,2017,9,15,0.476023,0.730773,131.781549,96.302377,47.366319
8,9,2017,10,15,0.504891,0.578065,86.104676,49.774074,70.971308
8,9,2017,11,15,0.490138,0.554214,40.133840,22.242755,118.411007
8,9,2017,12,15,0.490138,0.554214,27.291580,15.125389,124.589732
9,10,2017,1,23,0.686509,0.701360,29.023575,20.355985,63.286710
9,10,2017,2,23,0.686509,0.701360,50.666951,35.535791,141.886755
9,10,2017,3,23,0.686509,0.701360,86.092861,60.382119,143.273061
9,10,2017,4,23,0.686509,0.701360,105.191029,73.776817,73.210660
9,10,2017,5,23,0.689092,0.691033,167.407474,115.684090,60.051634
9,10,2017,6,23,0.694685,0.669514,185.125603,123.944111,79.974526
9,10,2017,7,23,0.501120,0.661292,256.551292,169.655394,5.121713
9,10,2017,8,23,0.285991,0.644024,220.111856,141.757248,6.462569
9,10,2017,9,23,0.341286,0.537627,131.434623,70.662859,47.956293
9,10,2017,10,23,0.448291,0.311288,85.651545,26.662291,72.807691
9,10,2017,11,23,0.461990,0.275095,39.941452,10.987700,121.645265
9,10,2017,12,23,0.461990,0.275095,27.241130,7.493903,127.431779
10,11,2017,1,117,0.698363,0.644041,29.416340,18.945322,58.832972
10,11,2017,2,117,0.698363,0.644041,51.390168,33.097363,132.296299
10,11,2017,3,117,0.698363,0.644041,88.416623,56.943910,134.771303
10,11,2017,4,117,0.698363,0.644041,107.416587,69.180661,67.198765
10,11,2017,5,117,0.730997,0.691067,170.192903,117.614756,55.457583
10,11,2017,6,117,0.745740,0.716106,188.398707,134.913505,75.863240
10,11,2017,7,117,0.673181,0.877944,259.337042,227.683333,4.917601
10,11,2017,8,117,0.464621,0.864921,222.802218,192.706274,6.147780
10,11,2017,9,117,0.563348,0.743004,133.274544,99.023504,45.418436
10,11,2017,10,117,0.662423,0.375421,87.719279,32.931652,67.182780
10,11,2017,11,117,0.660630,0.329544,40.042361,13.195711,113.096583
10,11,2017,12,117,0.660630,0.329544,27.016654,8.903170,118.321088
11,12,2017,1,428,0.638160,0.564131,30.048574,16.951327,52.185951
11,12,2017,2,428,0.638160,0.564131,52.220079,29.458957,119.839136
11,12,2017,3,428,0.638160,0.564131,91.020836,51.347661,123.597355
11,12,2017,4,428,0.638160,0.564131,109.714830,61.893520,62.097904
11,12,2017,5,428,0.626108,0.669160,173.074344,115.814499,51.648712
11,12,2017,6,428,0.736222,0.737780,191.876298,141.562544,71.622257
11,12,2017,7,428,0.733935,0.892484,262.637007,234.399308,4.865449
11,12,2017,8,428,0.516075,0.836358,226.091810,189.093610,5.946059
11,12,2017,9,428,0.608398,0.703316,135.294537,95.154806,43.196117
11,12,2017,10,428,0.673880,0.342715,89.673920,30.732623,62.111197
11,12,2017,11,428,0.671396,0.300216,40.427086,12.136863,101.850503
11,12,2017,12,428,0.671396,0.300216,27.241102,8.178218,104.619507
12,13,2017,1,11,0.598742,0.544538,30.602853,16.664419,46.723785
12,13,2017,2,11,0.598742,0.544538,52.863155,28.786001,109.798924
12,13,2017,3,11,0.598742,0.544538,93.077590,50.684292,114.607872
12,13,2017,4,11,0.598742,0.544538,111.541952,60.738840,58.255782
12,13,2017,5,11,0.618040,0.532268,175.300681,93.306981,48.787078
12,13,2017,6,11,0.681052,0.507679,194.585109,98.786751,68.284722
12,13,2017,7,11,0.659838,0.731625,265.297031,194.097836,4.851307
12,13,2017,8,11,0.481938,0.614847,228.774747,140.661490,5.790364
12,13,2017,9,11,0.596522,0.529213,136.909234,72.454102,41.539478
12,13,2017,10,11,0.654839,0.255744,91.166079,23.315200,58.289918
12,13,2017,11,11,0.648228,0.228034,40.795390,9.302726,92.820912
12,13,2017,12,11,0.648228,0.228034,27.481415,6.266691,93.273019
13,14,2017,1,23,0.523848,0.290653,30.622950,8.900645,45.625893
13,14,2017,2,23,0.523848,0.290653,52.998262,15.404091,107.324944
13,14,2017,3,23,0.523848,0.290653,93.591960,27.202761,112.097186
13,14,2017,4,23,0.523848,0.290653,112.063307,32.571509,56.961548
13,14,2017,5,23,0.568221,0.311900,175.844116,54.845794,48.095089
13,14,2017,6,23,0.711184,0.389480,195.282961,76.058790,67.603136
13,14,2017,7,23,0.633257,0.553594,265.891379,147.195950,4.794298
13,14,2017,8,23,0.409240,0.100619,229.375896,23.079531,5.768288
13,14,2017,9,23,0.419304,-0.046601,137.335676,-6.400026,40.952649
13,14,2017,10,23,0.557375,-0.030781,91.643077,-2.820821,56.816986
13,14,2017,11,23,0.565126,-0.049074,40.890934,-2.006669,90.534865
13,14,2017,12,23,0.565126,-0.049074,27.453045,-1.347222,90.945256
14,15,2017,1,30,0.638146,0.594739,30.406014,18.083648,46.615904
14,15,2017,2,30,0.638146,0.594739,52.896735,31.459762,108.558465
14,15,2017,3,30,0.638146,0.594739,93.357208,55.523191,112.844316
14,15,2017,4,30,0.638146,0.594739,111.929293,66.568738,56.961005
14,15,2017,5,30,0.665917,0.602202,175.584639,105.737487,48.418592
14,15,2017,6,30,0.756991,0.641578,195.006309,125.111842,68.164763
14,15,2017,7,30,0.733683,0.851488,265.491368,226.062698,4.726097
14,15,2017,8,30,0.453569,0.629207,228.967844,144.068126,5.805469
14,15,2017,9,30,0.653206,0.654208,137.174312,89.740565,40.914073
14,15,2017,10,30,0.760691,0.332235,91.608120,30.435402,56.594408
14,15,2017,11,30,0.752341,0.299413,40.839168,12.227759,91.563830
14,15,2017,12,30,0.752341,0.299413,27.306181,8.175813,92.963395
15,16,2017,1,40,0.529277,0.655140,28.255974,18.511606,56.956178
15,16,2017,2,40,0.529277,0.655140,51.101374,33.478532,128.439993
15,16,2017,3,40,0.529277,0.655140,87.786015,57.512092,126.806970
15,16,2017,4,40,0.529277,0.655140,106.465506,69.749765,71.190846
15,16,2017,5,40,0.582633,0.667128,168.527288,112.429280,62.516412
15,16,2017,6,40,0.744896,0.695804,187.088386,130.176861,80.827191
15,16,2017,7,40,0.580609,0.740929,258.008842,191.166235,4.934876
15,16,2017,8,40,0.419516,0.935473,221.637062,207.335441,7.187349
15,16,2017,9,40,0.621248,0.853663,132.567244,113.167709,46.097946
15,16,2017,10,40,0.714229,0.569946,87.103713,49.644405,66.573999
15,16,2017,11,40,0.706392,0.523899,40.746468,21.347032,107.883234
15,16,2017,12,40,0.706392,0.523899,27.769520,14.548423,114.563407
16,17,2017,1,28,0.769439,0.977972,27.659433,27.050163,50.258555
16,17,2017,2,28,0.769439,0.977972,51.430431,50.297545,112.763719
16,17,2017,3,28,0.769439,0.977972,89.854539,87.875263,107.993724
16,17,2017,4,28,0.769439,0.977972,108.583394,106.191567,66.735259
16,17,2017,5,28,0.736578,0.902231,169.828371,153.224467,64.471746
16,17,2017,6,28,0.625511,0.689892,188.794639,130.247979,82.210914
16,17,2017,7,28,0.596782,0.935581,259.659892,242.932842,4.587469
16,17,2017,8,28,0.481537,1.040410,223.054044,232.067550,7.650482
16,17,2017,9,28,0.532066,0.954884,133.692034,127.660404,43.106134
16,17,2017,10,28,0.571445,0.861854,89.038750,76.738369,57.217951
16,17,2017,11,28,0.555271,0.844339,41.395535,34.951856,93.118540
16,17,2017,12,28,0.555271,0.844339,27.865439,23.527870,101.477949
17,18,2017,1,73,0.599959,0.338872,21.764928,7.375519,34.955785
17,18,2017,2,73,0.599959,0.338872,51.612213,17.489919,79.251429
17,18,2017,3,73,0.599959,0.338872,94.740095,32.104739,73.022406
17,18,2017,4,73,0.599959,0.338872,118.754804,40.242644,42.483523
17,18,2017,5,73,0.589934,0.287200,179.620104,51.586805,51.131037
17,18,2017,6,73,0.550345,0.133193,200.569817,26.714423,76.029593
17,18,2017,7,73,0.334712,0.126141,270.095789,34.070104,2.518134
17,18,2017,8,73,0.244522,-0.001262,232.613985,-0.293569,6.585750
17,18,2017,9,73,0.256298,0.017945,141.408725,2.537554,33.754049
17,18,2017,10,73,0.306164,0.212689,96.749058,20.577431,32.194601
17,18,2017,11,73,0.314181,0.224800,42.103007,9.464745,60.515834
17,18,2017,12,73,0.314181,0.224800,23.630328,5.312092,69.428851
18,19,2017,1,62,0.692794,0.641666,21.625514,13.876355,33.870456
18,19,2017,2,62,0.692794,0.641666,51.426124,32.998392,77.484351
18,19,2017,3,62,0.692794,0.641666,94.665961,60.743923,70.414341
18,19,2017,4,62,0.692794,0.641666,119.743931,76.835602,40.964420
18,19,2017,5,62,0.709590,0.634384,180.418936,114.454910,50.176848
18,19,2017,6,62,0.759413,0.616423,201.260498,124.061668,75.208364
18,19,2017,7,62,0.505266,0.655331,270.826618,177.481139,2.369825
18,19,2017,8,62,0.417580,0.766943,233.309895,178.935449,6.459875
18,19,2017,9,62,0.587243,0.711907,141.914765,101.030090,33.077590
18,19,2017,10,62,0.594168,0.543635,97.387731,52.943419,30.603345
18,19,2017,11,62,0.576546,0.523616,42.214272,22.104081,59.158647
18,19,2017,12,62,0.576546,0.523616,23.557621,12.335155,67.681265
19,20,2017,1,54,0.603098,0.577169,21.453909,12.382526,30.886160
19,20,2017,2,54,0.603098,0.577169,51.178549,29.538660,73.078204
19,20,2017,3,54,0.603098,0.577169,94.823048,54.728901,62.733508
19,20,2017,4,54,0.603098,0.577169,122.489055,70.696856,36.088178
19,20,2017,5,54,0.622925,0.427036,182.439137,77.908035,47.599785
19,20,2017,6,54,0.594749,0.320835,202.930532,65.107270,74.978567
19,20,2017,7,54,0.380183,0.288341,272.486340,78.569050,1.933370
19,20,2017,8,54,0.240617,0.180638,234.799326,42.413798,6.161851
19,20,2017,9,54,0.267699,0.140091,143.143190,20.053019,30.837688
19,20,2017,10,54,0.278082,0.459604,99.705472,45.825029,25.722061
19,20,2017,11,54,0.279877,0.480093,42.881391,20.587056,55.174281
19,20,2017,12,54,0.279877,0.480093,23.354128,11.212153,63.024319
20,21,2017,1,22,0.533736,0.625159,21.148998,13.221487,30.222337
20,21,2017,2,22,0.533736,0.625159,50.931178,31.840086,71.198174
20,21,2017,3,22,0.533736,0.625159,94.644646,59.167955,61.828987
20,21,2017,4,22,0.533736,0.625159,122.993365,76.890412,35.756216
20,21,2017,5,22,0.608405,0.592007,183.068567,108.377936,46.740531
20,21,2017,6,22,0.719380,0.694516,203.488307,141.325902,72.606371
20,21,2017,7,22,0.558792,0.763258,273.162911,208.493691,1.886182
20,21,2017,8,22,0.359566,0.786942,235.503255,185.327500,6.073643
20,21,2017,9,22,0.493449,0.714376,143.494231,102.508823,30.818004
20,21,2017,10,22,0.545305,0.654033,99.595107,65.138451,25.283729
20,21,2017,11,22,0.538955,0.636163,42.661051,27.139392,54.574210
20,21,2017,12,22,0.538955,0.636163,23.321568,14.836324,61.512924
21,22,2017,1,19,0.584124,0.505252,21.207306,10.715027,30.568691
21,22,2017,2,19,0.584124,0.505252,50.979016,25.757235,71.859201
21,22,2017,3,19,0.584124,0.505252,94.642385,47.818226,62.594796
21,22,2017,4,19,0.584124,0.505252,122.694617,61.991664,36.221633
21,22,2017,5,19,0.607463,0.359221,182.810753,65.669445,47.094669
21,22,2017,6,19,0.614200,0.436526,203.273922,88.734271,72.952822
21,22,2017,7,19,0.517154,0.676604,272.934181,184.668270,1.928812
21,22,2017,8,19,0.316710,0.635750,235.286632,149.583521,6.109025
21,22,2017,9,19,0.398645,0.496648,143.348264,71.193572,31.009085
21,22,2017,10,19,0.407120,0.555156,99.411220,55.188725,25.756434
21,22,2017,11,19,0.397683,0.554647,42.631429,23.645406,54.997387
21,22,2017,12,19,0.397683,0.554647,23.342856,12.947051,62.139464
22,23,2017,1,12,0.643972,0.756601,21.086396,15.953989,30.319033
22,23,2017,2,12,0.643972,0.756601,50.868026,38.486801,71.162699
22,23,2017,3,12,0.643972,0.756601,94.547168,71.534485,62.257869
22,23,2017,4,12,0.643972,0.756601,122.888928,92.977890,36.126663
22,23,2017,5,12,0.678739,0.659629,183.055728,120.748788,46.786616
22,23,2017,6,12,0.711488,0.635624,203.497861,129.348123,71.983958
22,23,2017,7,12,0.572619,0.788806,273.208601,215.508699,1.910908
22,23,2017,8,12,0.321763,0.803125,235.575572,189.196717,6.071631
22,23,2017,9,12,0.372291,0.708524,143.494330,101.669234,31.012868
22,23,2017,10,12,0.367112,0.710811,99.347260,70.617157,25.605735
22,23,2017,11,12,0.357254,0.710234,42.531670,30.207458,54.781458
22,23,2017,12,12,0.357254,0.710234,23.330122,16.569857,61.587602
23,24,2017,1,54,0.654585,0.764521,20.711908,15.834690,28.500837
23,24,2017,2,54,0.654585,0.764521,50.459105,38.577048,67.683894
23,24,2017,3,54,0.654585,0.764521,94.318052,72.108138,58.369755
23,24,2017,4,54,0.654585,0.764521,124.468574,95.158846,34.016208
23,24,2017,5,54,0.685291,0.785301,184.472440,144.866342,45.041955
23,24,2017,6,54,0.597386,0.697598,204.732568,142.821128,69.339573
23,24,2017,7,54,0.555505,0.870258,274.583056,238.958215,1.695299
23,24,2017,8,54,0.423792,0.946401,236.927249,224.228263,5.848267
23,24,2017,9,54,0.569206,0.904578,144.365713,130.590047,30.159223
23,24,2017,10,54,0.593577,0.748114,100.054063,74.851823,23.318874
23,24,2017,11,54,0.579750,0.733071,42.509778,31.162682,52.653873
23,24,2017,12,54,0.579750,0.733071,23.220614,17.022357,58.400302
24,28,2017,1,71,0.578339,0.343175,20.948755,7.189089,26.344989
24,28,2017,2,71,0.578339,0.343175,50.416289,17.301611,62.679125
24,28,2017,3,71,0.578339,0.343175,94.500763,32.430301,56.793619
24,28,2017,4,71,0.578339,0.343175,124.708835,42.796957,33.729073
24,28,2017,5,71,0.470511,0.708713,184.120924,130.488969,45.050437
24,28,2017,6,71,0.381738,0.209522,203.936942,42.729340,67.307116
24,28,2017,7,71,0.274486,0.181053,274.629513,49.722506,1.918345
24,28,2017,8,71,0.301975,0.480730,236.996387,113.931235,5.417124
24,28,2017,9,71,0.443225,0.314741,143.868623,45.281338,30.637802
24,28,2017,10,71,0.514854,0.178981,98.945729,17.709449,22.620133
24,28,2017,11,71,0.515599,0.168163,41.774660,7.024953,48.948638
24,28,2017,12,71,0.515599,0.168163,23.595164,3.967834,56.033570
25,29,2017,1,110,0.664230,0.483950,21.336829,10.325953,24.641871
25,29,2017,2,110,0.664230,0.483916,50.642381,24.506669,58.824843
25,29,2017,3,110,0.664230,0.483922,95.126084,46.033586,55.613543
25,29,2017,4,110,0.664230,0.483915,124.867064,60.424994,33.294631
25,29,2017,5,110,0.672402,0.465500,183.713690,85.518670,44.975832
25,29,2017,6,110,0.551292,0.213557,203.145962,43.383275,65.938573
25,29,2017,7,110,0.367906,0.452333,274.404608,124.122193,2.119844
25,29,2017,8,110,0.342740,0.647174,236.770947,153.232005,5.076438
25,29,2017,9,110,0.541518,0.707396,143.290204,101.362861,30.833135
25,29,2017,10,110,0.640373,0.505930,98.219259,49.692039,21.975834
25,29,2017,11,110,0.634912,0.492699,41.338606,20.367486,45.935154
25,29,2017,12,110,0.634912,0.492755,23.923579,11.788472,54.147001
26,30,2017,1,130,0.616430,0.655146,21.915252,14.357679,22.629893
26,30,2017,2,130,0.616430,0.655146,51.091777,33.472549,54.524615
26,30,2017,3,130,0.616430,0.655146,96.364185,63.132564,53.962896
26,30,2017,4,130,0.616430,0.655146,125.346141,82.119964,32.421512
26,30,2017,5,130,0.634245,0.649493,183.525028,119.198250,44.388390
26,30,2017,6,130,0.648339,0.706553,202.548619,143.111375,63.189971
26,30,2017,7,130,0.570716,0.824363,274.235508,226.069508,2.320304
26,30,2017,8,130,0.357460,0.761897,236.614952,180.276180,4.659200
26,30,2017,9,130,0.370033,0.611163,142.721613,87.226193,30.640356
26,30,2017,10,130,0.411269,0.498888,97.660358,48.721592,20.932895
26,30,2017,11,130,0.408375,0.489367,40.983505,20.055970,42.620375
26,30,2017,12,130,0.408375,0.489367,24.269979,11.876924,51.646515
27,31,2017,1,18,0.563606,0.674263,22.093172,14.896600,21.926444
27,31,2017,2,18,0.563606,0.674263,51.208674,34.528096,52.985280
27,31,2017,3,18,0.563606,0.674263,96.727586,65.219797,53.438949
27,31,2017,4,18,0.563606,0.674263,125.500183,84.620085,32.207161
27,31,2017,5,18,0.626823,0.739226,183.461938,135.619837,44.216911
27,31,2017,6,18,0.745196,0.905797,202.348603,183.286668,62.081887
27,31,2017,7,18,0.714721,1.065769,274.209949,292.244335,2.394532
27,31,2017,8,18,0.456696,0.999108,236.601892,236.390750,4.507189
27,31,2017,9,18,0.503189,0.901542,142.538039,128.504049,30.629251
27,31,2017,10,18,0.455710,0.738487,97.392466,71.923115,20.629663
27,31,2017,11,18,0.430443,0.724319,40.812939,29.561587,41.473918
27,31,2017,12,18,0.430443,0.724319,24.393445,17.668635,50.789019
28,32,2017,1,18,0.687821,0.573105,20.930006,11.995087,27.369072
28,32,2017,2,18,0.687821,0.573105,50.632605,29.017789,65.326095
28,32,2017,3,18,0.687821,0.573105,94.764741,54.310128,57.034943
28,32,2017,4,18,0.687821,0.573105,124.771110,71.506922,33.203062
28,32,2017,5,18,0.732466,0.509153,184.392824,93.884155,44.739219
28,32,2017,6,18,0.590076,0.233568,204.399647,47.741249,69.110657
28,32,2017,7,18,0.450304,0.564844,274.513161,155.056994,1.757698
28,32,2017,8,18,0.402190,0.607143,236.819771,143.783354,5.668407
28,32,2017,9,18,0.560703,0.644332,144.114425,92.857549,29.998541
28,32,2017,10,18,0.613020,0.486653,100.012271,48.671234,22.469152
28,32,2017,11,18,0.598447,0.466703,42.434673,19.804373,50.702939
28,32,2017,12,18,0.598447,0.466703,23.371780,10.907671,56.987833
29,33,2017,1,423,0.621512,0.338627,21.771288,7.372337,24.834548
29,33,2017,2,423,0.621512,0.338648,51.387266,17.402217,60.064655
29,33,2017,3,423,0.621512,0.338642,96.624807,32.721251,54.708524
29,33,2017,4,423,0.621512,0.338652,125.406061,42.469041,31.669899
29,33,2017,5,423,0.637289,0.279113,184.099864,51.384720,43.887552
29,33,2017,6,423,0.601125,0.283584,203.554108,57.724625,66.583922
29,33,2017,7,423,0.492570,0.581840,274.108609,159.487441,1.993382
29,33,2017,8,423,0.361017,0.599143,236.388052,141.630325,5.177381
29,33,2017,9,423,0.447352,0.537341,143.301575,77.001877,29.514858
29,33,2017,10,423,0.506620,0.322617,99.651915,32.149401,20.867950
29,33,2017,11,423,0.502239,0.308809,42.211770,13.035365,46.427434
29,33,2017,12,423,0.502239,0.308960,23.801337,7.353666,53.786271
30,35,2017,1,130,0.571191,0.322757,22.077858,7.125777,24.397200
30,35,2017,2,130,0.571191,0.322781,51.775511,16.712132,59.415819
30,35,2017,3,130,0.571191,0.322773,97.477679,31.463196,53.981764
30,35,2017,4,130,0.571191,0.322782,125.737879,40.585955,30.874287
30,35,2017,5,130,0.596239,0.308315,184.194151,56.789784,43.344647
30,35,2017,6,130,0.597646,0.321601,203.555684,65.463633,66.111142
30,35,2017,7,130,0.439373,0.483177,273.959048,132.370723,2.003104
30,35,2017,8,130,0.311778,0.447439,236.208171,105.688749,5.108425
30,35,2017,9,130,0.383015,0.485592,143.162756,69.518731,28.983022
30,35,2017,10,130,0.418982,0.477868,100.049680,47.810529,20.188714
30,35,2017,11,130,0.412807,0.488791,42.448976,20.748668,45.745551
30,35,2017,12,130,0.412807,0.488644,23.848631,11.653485,53.003373
31,36,2017,1,77,0.671171,0.475666,22.139488,10.530995,24.441343
31,36,2017,2,77,0.671171,0.475673,51.882505,24.679118,59.447069
31,36,2017,3,77,0.671171,0.475670,97.564127,46.408362,54.088731
31,36,2017,4,77,0.671171,0.475673,125.909730,59.891855,30.864457
31,36,2017,5,77,0.686164,0.456087,184.229574,84.024658,43.274548
31,36,2017,6,77,0.673730,0.456536,203.615610,92.957823,66.178116
31,36,2017,7,77,0.517649,0.734076,273.921692,201.079291,2.037046
31,36,2017,8,77,0.390610,0.838872,236.140815,198.091965,5.121461
31,36,2017,9,77,0.517630,0.749589,143.162864,107.313275,28.829210
31,36,2017,10,77,0.566890,0.482267,100.362014,48.401237,19.968124
31,36,2017,11,77,0.555078,0.457268,42.628037,19.492434,45.587713
31,36,2017,12,77,0.555078,0.457257,23.874952,10.916979,52.817491
32,37,2017,1,110,0.532371,0.290804,21.995088,6.396262,24.410562
